Time,"Ax, g","Ay, g","Az, g","Wx, dps","Wy, dps","Wz, dps","T, C","Ax2, g","Ay2, g","Az2, g","Wx2, dps","Wy2, dps","Wz2, dps","T2, C"
15:51:24,7.53E-05,0.00086886,-0.00100347,0.06644701,0.04866355,-0.05854952,44.79288482,2.22E-05,-0.00010705,-0.00111526,-0.11517622,-0.00284585,0.04741075,45.86005401
15:51:25,7.41E-05,0.00086034,-0.00103509,0.06625475,0.04851384,-0.0586456,44.81777191,-5.42E-06,-0.00011715,-0.0011344,-0.11559702,-0.0024457,0.04781344,45.8768692
15:51:26,0.00010863,0.00086474,-0.00103379,0.06579637,0.04841866,-0.05794316,44.80994796,1.67E-05,-0.0001008,-0.00109923,-0.11493636,-0.00250553,0.04785514,45.84864044
15:51:27,0.00010498,0.00087503,-0.00099999,0.06635593,0.04928172,-0.0589849,44.8088417,-4.80E-05,-0.00015084,-0.00107411,-0.11449586,-0.00287427,0.04776587,45.85926818
15:51:28,0.00014869,0.00083977,-0.00106271,0.06612604,0.04910938,-0.0601723,44.80630111,2.03E-05,-0.00011774,-0.0011237,-0.11447472,-0.00316103,0.04729789,45.86302566
15:51:29,0.00010252,0.00085684,-0.00105715,0.06628649,0.04783138,-0.0584426,44.78880691,-2.70E-05,-0.00010175,-0.00110586,-0.11553877,-0.00237627,0.04733947,45.8671875
15:51:30,9.95E-05,0.00086524,-0.00104515,0.06596896,0.04837701,-0.05822289,44.79192352,-1.07E-05,-0.00010229,-0.00112064,-0.1149721,-0.00175524,0.04778965,45.85484695
15:51:31,0.00010625,0.00084102,-0.00107706,0.06650645,0.04749256,-0.05863275,44.78651428,-8.04E-06,-0.00011717,-0.00108021,-0.11493246,-0.00349402,0.04738098,45.8690567
15:51:32,0.0001083,0.00082781,-0.00108013,0.06557021,0.04796623,-0.05806217,44.78690338,-4.72E-05,-9.57E-05,-0.00109828,-0.11495416,-0.00224939,0.04718253,45.8506813
15:51:33,6.40E-05,0.00087096,-0.00100674,0.06567734,0.04841275,-0.05829435,44.79506683,1.05E-05,-0.000114,-0.00107542,-0.11503161,-0.00191586,0.04773025,45.85739898
15:51:34,5.10E-05,0.00087594,-0.00098915,0.06580827,0.04820428,-0.05857403,44.80782318,1.83E-05,-0.0001501,-0.00113614,-0.11486492,-0.00233276,0.0472421,45.84489822
15:51:35,0.00013916,0.00085163,-0.00102326,0.06620922,0.04864559,-0.0586448,44.80451583,-4.20E-07,-0.00016582,-0.00111385,-0.11474819,-0.003042,0.0476723,45.83797454
15:51:36,0.00010356,0.00088009,-0.00099811,0.06545114,0.04788282,-0.0579967,44.78733062,5.97E-05,-9.39E-05,-0.00112285,-0.11431132,-0.00270773,0.04816467,45.84277343
15:51:37,7.33E-05,0.00081872,-0.00105971,0.0657634,0.04797992,-0.05835927,44.78702545,2.16E-05,-0.0001141,-0.001127,-0.11447476,-0.00206706,0.04770796,45.83466339
15:51:38,0.00012357,0.00087284,-0.00103557,0.06654803,0.04817605,-0.05961358,44.79271316,-3.42E-05,-8.80E-05,-0.00110629,-0.11408839,-0.00262015,0.04752973,45.84035491
15:51:39,7.76E-05,0.00085419,-0.00107372,0.06584661,0.04770641,-0.05824042,44.77938079,2.41E-05,-8.26E-05,-0.00111069,-0.11395758,-0.00317281,0.04695902,45.81921005
15:51:40,7.18E-05,0.0008,-0.0010806,0.06609402,0.04865669,-0.05882999,44.78401184,6.53E-06,-9.39E-05,-0.00112246,-0.11484704,-0.00237456,0.04802174,45.82738113
15:51:41,0.00011073,0.00086447,-0.00105174,0.0657218,0.04781346,-0.05849614,44.79067611,-1.63E-05,-0.00011667,-0.00111699,-0.11502168,-0.00236447,0.04777925,45.82523727
15:51:42,0.00012174,0.00088068,-0.00100914,0.06699281,0.04858532,-0.05901454,44.79090118,-2.73E-05,-0.00011034,-0.00107612,-0.11390056,-0.00236268,0.0474861,45.80994796
15:51:43,9.36E-05,0.00087105,-0.00101679,0.06661186,0.04868071,-0.05893105,44.77797698,1.56E-05,-0.00013308,-0.00114785,-0.11426366,-0.00254701,0.04771229,45.81164932
15:51:44,5.72E-05,0.00083729,-0.00107314,0.0663638,0.04850288,-0.05874579,44.77224731,5.00E-07,-8.87E-05,-0.00109109,-0.11467093,-0.00290523,0.04756531,45.81716918
15:51:45,8.71E-05,0.00084001,-0.001024,0.06576659,0.04747217,-0.05840143,44.76675033,-4.01E-06,-9.13E-05,-0.0011176,-0.11369223,-0.00247538,0.0475219,45.81394577
15:51:46,6.73E-05,0.00088071,-0.00101771,0.06568616,0.04913907,-0.05904886,44.75747299,5.25E-05,-5.02E-05,-0.00109251,-0.11457576,-0.00284614,0.04749403,45.83126831
15:51:47,2.92E-05,0.0008693,-0.00102289,0.06615952,0.04770438,-0.05919898,44.76071548,4.62E-05,-7.40E-05,-0.00111544,-0.11500773,-0.00253522,0.04779559,45.82720947
15:51:48,7.34E-05,0.00086853,-0.0010488,0.06564455,0.04876453,-0.05862093,44.76036071,1.77E-05,-5.69E-05,-0.00110926,-0.11370196,-0.00289343,0.04726818,45.82243728
15:51:49,8.46E-05,0.00082914,-0.00106958,0.06588566,0.0481985,-0.0573896,44.74710845,4.87E-06,-6.90E-05,-0.00110601,-0.11505541,-0.00184464,0.04828969,45.82321548
15:51:50,9.69E-05,0.00089281,-0.00103101,0.06614384,0.04828307,-0.05854368,44.75560379,8.53E-06,-6.74E-05,-0.0011359,-0.11365442,-0.00260217,0.04723249,45.81394195
15:51:51,5.57E-05,0.00081441,-0.00107018,0.06610222,0.0485564,-0.05865055,44.74465179,2.27E-05,-0.00011476,-0.00110294,-0.11409431,-0.0030182,0.04678081,45.8022232
15:51:52,9.10E-05,0.00086215,-0.00103449,0.06578725,0.04794414,-0.05794327,44.73853683,1.97E-05,-8.33E-05,-0.00110199,-0.11470658,-0.00291729,0.046965,45.81369018
15:51:53,0.000119,0.0009196,-0.00102171,0.06743326,0.04882934,-0.05883594,44.74243164,1.37E-05,-0.00012645,-0.00110316,-0.11438864,-0.00271949,0.04743252,45.79141235
15:51:54,8.02E-05,0.00085585,-0.00100914,0.06622115,0.04856245,-0.05890015,44.73344039,3.48E-06,-8.21E-05,-0.00110249,-0.11364256,-0.0028813,0.0476723,45.79101562
15:51:55,8.15E-05,0.00090574,-0.00094903,0.06696903,0.04891276,-0.05896105,44.72202301,4.35E-05,-7.35E-05,-0.00114603,-0.11440645,-0.00263622,0.0484742,45.80841827
15:51:56,7.87E-05,0.00084939,-0.00098577,0.06760611,0.04875858,-0.05931044,44.73445892,5.08E-05,-0.00010664,-0.00111359,-0.1139159,-0.00273895,0.04740486,45.7972145
15:51:57,9.00E-05,0.00085462,-0.00100705,0.06670114,0.04835915,-0.05907406,44.73579788,3.92E-05,-7.89E-05,-0.00110689,-0.11431725,-0.00294584,0.04693848,45.79617309
15:51:58,7.26E-05,0.00085883,-0.00099061,0.06660157,0.0483603,-0.05843064,44.73429107,2.40E-05,-0.00010192,-0.00113213,-0.1142964,-0.00233473,0.04801109,45.78982543
15:51:59,0.00010319,0.00085046,-0.00103246,0.06672639,0.04881805,-0.05919751,44.73760223,3.37E-05,-6.69E-05,-0.00112973,-0.11409431,-0.00261411,0.04737506,45.77029418
15:52:00,8.52E-05,0.00086731,-0.00102616,0.06703448,0.0486924,-0.05885386,44.73095321,1.09E-05,-0.00010229,-0.00110012,-0.11388864,-0.00220758,0.04723619,45.77296066
15:52:01,0.00012963,0.0008435,-0.00105988,0.06612601,0.04828913,-0.05891811,44.73259353,1.24E-05,-7.93E-05,-0.00111969,-0.11395757,-0.00253084,0.04721467,45.76698303
15:52:02,9.31E-05,0.00084275,-0.00104284,0.06657019,0.0484187,-0.05878243,44.72984695,1.72E-05,-0.00013109,-0.00111431,-0.11372795,-0.00252911,0.04686706,45.76003265
15:52:03,0.00010509,0.00085693,-0.00105269,0.06532949,0.04764696,-0.05813937,44.73539352,1.53E-05,-9.73E-05,-0.00111273,-0.11372573,-0.00234061,0.04713147,45.75976562
15:52:04,8.95E-05,0.00085785,-0.00106657,0.06621895,0.04878765,-0.05778846,44.72202301,2.35E-05,-0.00012254,-0.00108606,-0.11416839,-0.00301702,0.04689092,45.75637817
15:52:05,7.00E-05,0.00086695,-0.00104246,0.0657099,0.0482831,-0.05849018,44.71637344,-2.51E-05,-0.00011907,-0.00112227,-0.11430237,-0.00323226,0.046965,45.7590866
15:52:06,0.00012987,0.00087329,-0.00103322,0.06626654,0.04846016,-0.05888369,44.7192192,-6.90E-07,-9.40E-05,-0.00114897,-0.11419223,-0.00276123,0.04702178,45.75561141
15:52:07,0.00010592,0.00083231,-0.00106114,0.06544244,0.04758754,-0.05809783,44.71161651,3.20E-05,-6.54E-05,-0.00118252,-0.11458173,-0.00229278,0.0480408,45.76511383
15:52:08,0.00010049,0.00084283,-0.00104523,0.06604636,0.04816858,-0.05838358,44.72550964,8.27E-06,-0.00010594,-0.00114071,-0.11415053,-0.00205308,0.04759329,45.7539978
15:52:09,0.00013833,0.00087715,-0.0010208,0.0647945,0.04835429,-0.05793133,44.69879531,2.46E-05,-8.72E-05,-0.00111853,-0.1137198,-0.00207917,0.04685203,45.76536941
15:52:10,0.0001063,0.00083968,-0.00105296,0.06498093,0.0483591,-0.05775267,44.71879196,1.76E-05,-6.50E-05,-0.00114141,-0.11447795,-0.00186856,0.04652184,45.74694061
15:52:11,0.00012001,0.00085485,-0.00103872,0.06587039,0.04820576,-0.05789559,44.70788192,-1.09E-05,-8.74E-05,-0.00110275,-0.1145164,-0.00190666,0.04732162,45.75551986
15:52:12,0.00011189,0.00086878,-0.00103918,0.06511545,0.04859204,-0.05797887,44.71289062,-3.42E-05,-8.82E-05,-0.00110205,-0.1134523,-0.00333923,0.04762472,45.7528038
15:52:13,0.00013634,0.00087326,-0.00103308,0.06584071,0.04842578,-0.058193,44.72197723,3.74E-05,-9.94E-05,-0.00111827,-0.11468875,-0.00169277,0.04757125,45.77165603
15:52:14,8.50E-05,0.00086389,-0.00105701,0.0648896,0.04777772,-0.05812748,44.70923995,3.56E-06,-9.93E-05,-0.00111206,-0.11371382,-0.00278041,0.04715518,45.75738906
15:52:15,0.00010733,0.00082411,-0.00103139,0.0658288,0.04821178,-0.05863866,44.70270156,3.66E-05,-9.82E-05,-0.00110763,-0.11305401,-0.00222762,0.04659053,45.7371788
15:52:16,0.00010625,0.00083803,-0.00103833,0.06511542,0.04842569,-0.05753315,44.70049285,2.40E-05,-0.00010622,-0.00113232,-0.11360684,-0.00276262,0.04666775,45.72707366
15:52:17,0.00011062,0.00084748,-0.00103744,0.06408214,0.04747824,-0.05833607,44.69676971,3.54E-05,-9.01E-05,-0.00112814,-0.11383507,-0.0025827,0.04718258,45.73877716
15:52:18,0.00010584,0.00085328,-0.00108461,0.06462207,0.04768858,-0.05806208,44.69768905,3.25E-05,-6.73E-05,-0.00112517,-0.11361283,-0.00288156,0.04706001,45.71654129
15:52:19,0.00011892,0.00085968,-0.00101472,0.06549279,0.04816858,-0.05817522,44.69821548,1.28E-05,-8.58E-05,-0.00109601,-0.1132934,-0.00304697,0.04723014,45.71003341
15:52:20,8.45E-05,0.0008188,-0.00106784,0.06556725,0.04808099,-0.05868028,44.69921875,8.00E-08,-7.32E-05,-0.00109993,-0.11282218,-0.00260809,0.04732756,45.73097991
15:52:21,9.97E-05,0.00087337,-0.00100473,0.06578448,0.04811516,-0.05884193,44.70042419,2.40E-05,-9.08E-05,-0.00110036,-0.11290651,-0.00248153,0.04729567,45.72159957
15:52:22,7.88E-05,0.00082112,-0.00104213,0.06609037,0.04762328,-0.05827016,44.6772232,1.14E-05,-8.29E-05,-0.00108021,-0.11352366,-0.00263193,0.04675103,45.73649978
15:52:23,0.00012514,0.00086648,-0.00101279,0.06600472,0.04768049,-0.05858004,44.68988037,2.15E-05,-6.64E-05,-0.00114462,-0.11235886,-0.00326718,0.04699805,45.73231124
15:52:24,0.00014902,0.00087673,-0.00102352,0.06598335,0.04801551,-0.05825234,44.67866897,-8.04E-06,-6.43E-05,-0.0010896,-0.11271519,-0.00251886,0.04667371,45.73080825
15:52:25,0.00010888,0.00085736,-0.00104361,0.06618327,0.04862093,-0.05937773,44.67899703,6.53E-06,-6.13E-05,-0.00108731,-0.11311485,-0.00292796,0.0468552,45.72576522
15:52:26,0.00011761,0.00085196,-0.00100869,0.06644702,0.04845549,-0.05841883,44.67739486,3.11E-05,-5.84E-05,-0.001128,-0.11360682,-0.00279824,0.04705996,45.71433258
15:52:27,0.00012407,0.00083206,-0.00104623,0.06600116,0.04775991,-0.05850207,44.67858505,-1.77E-05,-5.67E-05,-0.00109936,-0.11322643,-0.00211471,0.04736327,45.72698593
15:52:28,8.13E-05,0.00084151,-0.00105001,0.06597496,0.04723991,-0.0582585,44.68316268,2.24E-05,-6.04E-05,-0.00111496,-0.11315653,-0.00251117,0.04630755,45.72287368
15:52:29,8.75E-05,0.00085113,-0.0010314,0.06608439,0.04870511,-0.05954229,44.67365646,-4.15E-06,-0.00010722,-0.00110479,-0.11454608,-0.00275077,0.04749995,45.71153259
15:52:30,0.00013153,0.0008635,-0.00102554,0.06589757,0.04825796,-0.05912171,44.67287445,4.65E-05,-6.82E-05,-0.00113891,-0.1134482,-0.00231506,0.04689096,45.71250152
15:52:31,8.50E-05,0.00088204,-0.00098313,0.06578125,0.04817593,-0.05805021,44.67357254,2.18E-05,-0.00010208,-0.00113021,-0.114552,-0.00226334,0.04805276,45.72528839
15:52:32,4.43E-05,0.0008319,-0.00105999,0.06512146,0.04808091,-0.0583711,44.67213058,3.60E-05,-8.35E-05,-0.00112334,-0.11395754,-0.00278647,0.04792201,45.69845581
15:52:33,0.00010675,0.00081292,-0.00107137,0.06561478,0.04761729,-0.05832367,44.66389083,2.04E-05,-6.15E-05,-0.00110723,-0.11344631,-0.00234668,0.04658454,45.70372009
15:52:34,9.95E-05,0.00080498,-0.00105561,0.06637381,0.04751979,-0.05894312,44.67185211,1.99E-05,-7.86E-05,-0.00113145,-0.11324583,-0.00303493,0.0474266,45.69396209
15:52:35,0.00013012,0.0008716,-0.00105616,0.06622704,0.04783123,-0.05854964,44.66745758,2.67E-05,-9.73E-05,-0.00115871,-0.11398731,-0.00213246,0.04748209,45.71203994
15:52:36,0.00011824,0.00085712,-0.00102584,0.06621091,0.04777384,-0.05903967,44.66578674,2.76E-05,-7.40E-05,-0.00110732,-0.11378974,-0.00253315,0.04795503,45.68443298
15:52:37,8.75E-05,0.00086936,-0.00104315,0.06575746,0.04790255,-0.05823445,44.67416763,1.50E-05,-6.77E-05,-0.0011337,-0.11335126,-0.0024537,0.04726811,45.68121719
15:52:38,0.00014456,0.00091794,-0.0010188,0.06584402,0.04862701,-0.05831223,44.68392944,4.02E-05,-0.00010835,-0.00115494,-0.11384103,-0.0025052,0.04693846,45.68571472
15:52:39,0.00012018,0.00083869,-0.00105022,0.06571579,0.04817604,-0.05866835,44.67697143,2.56E-05,-6.97E-05,-0.00111108,-0.11398137,-0.00200783,0.04757724,45.68648147
15:52:40,0.00010451,0.00084143,-0.00103322,0.06590601,0.04825927,-0.05866851,44.65573883,1.92E-05,-8.49E-05,-0.00109243,-0.11316699,-0.00250719,0.04698884,45.6731491
15:52:41,0.00013227,0.00085509,-0.00103825,0.0663064,0.04820137,-0.058994,44.65747833,-1.20E-05,-8.33E-05,-0.00110365,-0.11373542,-0.002295,0.04779273,45.68648147
15:52:42,0.00015245,0.00085669,-0.00101829,0.06521895,0.04809124,-0.05844908,44.64404678,-1.30E-05,-0.0001037,-0.00109214,-0.1137875,-0.00248148,0.04799799,45.67219543
15:52:43,0.00011444,0.00084623,-0.00102398,0.06505831,0.04827578,-0.05734198,44.65442276,3.18E-05,-8.89E-05,-0.00111051,-0.1140196,-0.0028089,0.04695045,45.67576599
15:52:44,0.00012192,0.00088975,-0.00098035,0.06482425,0.04792632,-0.05756275,44.64733505,-9.28E-06,-0.00010341,-0.00108308,-0.11357122,-0.00257242,0.04793983,45.6740837
15:52:45,0.00014051,0.00085546,-0.00099855,0.06507241,0.04781539,-0.05790134,44.65948486,1.85E-05,-4.58E-05,-0.00117464,-0.11350961,-0.00319494,0.0479252,45.6826477
15:52:46,7.46E-05,0.00084549,-0.00109739,0.06564451,0.04769455,-0.05797299,44.65039062,4.24E-05,-1.81E-05,-0.00109541,-0.11305404,-0.00294101,0.04684606,45.67476272
15:52:47,0.00010805,0.00087205,-0.001008,0.06573682,0.04842456,-0.05855032,44.6453247,-4.51E-06,-4.94E-05,-0.00109929,-0.11323986,-0.00284474,0.04758125,45.66777038
15:52:48,7.59E-05,0.00080598,-0.00107652,0.06510589,0.0478235,-0.05792513,44.6382637,-3.83E-05,-8.96E-05,-0.00113025,-0.11362073,-0.00235075,0.04791463,45.68418502
15:52:49,0.00012539,0.00089495,-0.00099178,0.06502854,0.04875792,-0.05769309,44.64549255,1.42E-05,-7.20E-05,-0.00113963,-0.11323393,-0.00253507,0.04774793,45.67313003
15:52:50,7.00E-05,0.00084615,-0.00103226,0.06524625,0.04761727,-0.05754493,44.63714218,-4.09E-05,-8.01E-05,-0.00109345,-0.11422505,-0.00254866,0.04771402,45.69353103
15:52:51,8.69E-05,0.0008342,-0.00104731,0.0648857,0.04748418,-0.05824676,44.63027191,-2.52E-06,-2.93E-05,-0.0011244,-0.11345407,-0.00239208,0.04712897,45.66836547
15:52:52,6.55E-05,0.00087897,-0.00098634,0.06650043,0.04809877,-0.05882306,44.63264083,5.45E-05,-6.89E-05,-0.00112279,-0.1133928,-0.00279213,0.04684608,45.6809616
15:52:53,0.00010166,0.00084474,-0.00106413,0.06589756,0.04825785,-0.05826457,44.6339302,-4.42E-05,-7.93E-05,-0.00109519,-0.11292436,-0.00283855,0.04697413,45.6696434
15:52:54,7.82E-05,0.00084341,-0.00105999,0.06599277,0.0481328,-0.05867534,44.63027191,6.11E-06,-4.85E-05,-0.0010799,-0.11282315,-0.00301735,0.04619451,45.64804458
15:52:55,4.85E-05,0.00086524,-0.0010427,0.065094,0.0485079,-0.05798474,44.62831497,3.75E-05,-4.78E-05,-0.00107768,-0.11350768,-0.00298747,0.04770636,45.6576538
15:52:56,7.34E-05,0.0008585,-0.001056,0.06658373,0.04894287,-0.05846038,44.61854553,2.08E-05,-2.79E-05,-0.00110184,-0.11338096,-0.00214434,0.04789823,45.66321182
15:52:57,0.00011219,0.00087279,-0.00099178,0.06599874,0.04901395,-0.05831204,44.61496734,2.96E-06,-3.94E-05,-0.00111838,-0.11296607,-0.00273749,0.04755748,45.64991378
15:52:58,3.85E-05,0.00081723,-0.00104811,0.0660547,0.04904981,-0.05880504,44.61413192,1.79E-05,-7.61E-05,-0.00112623,-0.11291135,-0.00215656,0.04741669,45.66669464
15:52:59,9.54E-05,0.0008624,-0.00103541,0.0661498,0.04864562,-0.05832362,44.60776138,4.89E-06,-6.66E-05,-0.00106625,-0.113262,-0.00263186,0.04730968,45.65642166
15:53:00,6.40E-05,0.00087918,-0.00102483,0.06555235,0.04812699,-0.05857995,44.6170082,-7.33E-06,-6.61E-05,-0.00106642,-0.11315648,-0.00304708,0.04772423,45.64234542
15:53:01,0.00012631,0.0008624,-0.00105078,0.06625684,0.0486516,-0.05897154,44.60708236,-4.02E-05,-0.00010921,-0.0011009,-0.11286383,-0.00267324,0.04680455,45.64673995
15:53:02,7.59E-05,0.00083086,-0.00105558,0.06573405,0.04869762,-0.0588313,44.60737228,-1.75E-05,-0.00011306,-0.00108904,-0.11274068,-0.0032189,0.04678672,45.63419723
15:53:03,6.69E-05,0.00083273,-0.00108712,0.06572183,0.04913326,-0.05840095,44.60207366,-3.48E-06,-8.29E-05,-0.00113174,-0.11323231,-0.00305985,0.04751783,45.63892745
15:53:04,0.00010049,0.00081445,-0.00108523,0.0663261,0.04818057,-0.0587408,44.60459136,-1.75E-05,-0.00010528,-0.00110579,-0.11206716,-0.00257078,0.0463731,45.6527214
15:53:05,0.0001058,0.00084989,-0.001065,0.0656476,0.04866867,-0.05811569,44.60229492,-2.14E-05,-0.00011574,-0.00108536,-0.1126386,-0.00241014,0.04614098,45.63631057
15:53:06,8.52E-05,0.00085304,-0.00105853,0.06558808,0.04866864,-0.05814547,44.61267089,-1.36E-06,-5.76E-05,-0.00110365,-0.11289457,-0.00266607,0.04674808,45.6431961
15:53:07,7.47E-05,0.00078921,-0.00108011,0.06516308,0.04867544,-0.05801456,44.59460067,-5.47E-06,-8.63E-05,-0.00109926,-0.11238822,-0.00279856,0.04716708,45.63442611
15:53:08,7.05E-05,0.00087839,-0.00105547,0.06438693,0.048656,-0.05727541,44.60873794,2.37E-05,-9.02E-05,-0.00114408,-0.112699,-0.0025572,0.04695362,45.60711669
15:53:09,3.13E-05,0.00089688,-0.00105012,0.06493723,0.04813447,-0.05816319,44.58797454,4.64E-05,-3.40E-05,-0.00107765,-0.11333341,-0.00229923,0.04720275,45.62737655
15:53:10,0.00011097,0.00086041,-0.00102416,0.06464587,0.04821765,-0.05806804,44.59383392,-1.79E-05,-8.21E-05,-0.00107281,-0.11304806,-0.00201967,0.04694707,45.61226272
15:53:11,0.00012954,0.0008703,-0.00108276,0.0660583,0.04796028,-0.05920506,44.60688781,2.19E-05,-6.93E-05,-0.00111105,-0.11317435,-0.0028744,0.04755756,45.61751556
15:53:12,7.37E-05,0.00086225,-0.00101086,0.06603451,0.04891868,-0.05883003,44.59745025,-2.29E-05,-7.89E-05,-0.0010708,-0.11253747,-0.00314803,0.04606944,45.60926818
15:53:13,0.00010406,0.00083204,-0.00105953,0.0649928,0.04831746,-0.0585561,44.6016159,-1.31E-05,-8.22E-05,-0.00112696,-0.11265649,-0.00249337,0.04656347,45.61343383
15:53:14,6.07E-05,0.00083843,-0.00105146,0.06551069,0.04854964,-0.05828227,44.59319686,-6.90E-07,-6.38E-05,-0.00109889,-0.11265647,-0.00248741,0.04683137,45.59047698
15:53:15,9.16E-05,0.00083005,-0.00104842,0.06542137,0.0481984,-0.05841337,44.58792495,-1.20E-05,-5.93E-05,-0.00110096,-0.11261484,-0.00176114,0.04662896,45.61003494
15:53:16,8.00E-05,0.00087628,-0.00103165,0.06576657,0.04829364,-0.05825874,44.56998443,-3.07E-05,-8.41E-05,-0.00105478,-0.11318626,-0.00267179,0.04677781,45.60238265
15:53:17,8.68E-05,0.00084042,-0.00105898,0.06743919,0.04914468,-0.06006232,44.5892868,-7.70E-07,-5.48E-05,-0.00113828,-0.11221597,-0.00249933,0.04732536,45.59345245
15:53:18,8.96E-05,0.00087268,-0.00102737,0.06595956,0.04849109,-0.05870997,44.57421875,-1.25E-06,-4.58E-05,-0.00103745,-0.11240603,-0.00225732,0.04685206,45.5868721
15:53:19,7.80E-05,0.00085379,-0.00103032,0.06595707,0.0484722,-0.05884199,44.57619094,4.16E-05,-5.77E-05,-0.00109929,-0.11284694,-0.00247546,0.04758725,45.60603713
15:53:20,8.99E-05,0.00082112,-0.00106212,0.06628054,0.0488656,-0.05873379,44.56572723,3.77E-05,-2.38E-05,-0.0011061,-0.11303023,-0.003131,0.04697102,45.59612655
15:53:21,0.0001068,0.000843,-0.00103469,0.06533802,0.04780555,-0.05828237,44.55272293,1.87E-05,-4.76E-05,-0.0010857,-0.11205527,-0.00234464,0.04690877,45.59183502
15:53:22,7.21E-06,0.00084765,-0.00106892,0.06612002,0.04811656,-0.05799072,44.55850982,7.61E-05,-0.00010208,-0.00108747,-0.1122515,-0.00272717,0.04667964,45.5703125
15:53:23,5.32E-05,0.00084334,-0.00104214,0.06638166,0.0483246,-0.05898931,44.54840469,6.56E-05,-6.93E-05,-0.00110444,-0.11281031,-0.00282213,0.04648348,45.59094619
15:53:24,7.73E-05,0.00084118,-0.00104713,0.06555541,0.04798586,-0.05873371,44.5625,3.24E-05,-5.77E-05,-0.00110519,-0.11147278,-0.00325023,0.04600797,45.57379531
15:53:25,0.00011015,0.00087218,-0.00105105,0.0652047,0.04803933,-0.05900135,44.55604553,-3.48E-06,-6.45E-05,-0.00112425,-0.11218608,-0.00251892,0.04710762,45.58101272
15:53:26,0.00010863,0.00084956,-0.00106426,0.06579041,0.04818044,-0.05858007,44.53699111,2.21E-06,-6.25E-05,-0.00111909,-0.11319813,-0.00263038,0.04683137,45.58001708
15:53:27,0.00011562,0.00085635,-0.00103826,0.06521654,0.04781936,-0.05809763,44.55086517,-5.44E-05,-7.87E-05,-0.00108713,-0.11190081,-0.00278647,0.04670346,45.56589508
15:53:28,0.00011867,0.00085611,-0.00104109,0.0650166,0.04811505,-0.05866937,44.55374145,2.12E-05,-8.54E-05,-0.00111289,-0.11153149,-0.00279674,0.04642071,45.56394577
15:53:29,0.00012183,0.00087475,-0.00105084,0.0648064,0.04752216,-0.05833549,44.55918884,1.24E-05,-6.89E-05,-0.00109954,-0.11279242,-0.00338078,0.04647162,45.55723571
15:53:30,8.25E-05,0.00083138,-0.00106642,0.06426067,0.04766267,-0.05768725,44.55544281,-2.77E-06,-0.00010544,-0.00114244,-0.11143622,-0.00265413,0.04656347,45.54455947
15:53:31,0.00011776,0.00086748,-0.00102624,0.06594523,0.04799594,-0.05853831,44.53962707,2.30E-05,-0.00010827,-0.00108838,-0.11219819,-0.00261232,0.04617667,45.55926895
15:53:32,5.14E-05,0.00087719,-0.00101805,0.06574282,0.04797814,-0.05835378,44.54761886,3.54E-05,-9.86E-05,-0.00111009,-0.11168026,-0.00286849,0.04626599,45.54072952
15:53:33,0.00010045,0.00082518,-0.0010698,0.06610823,0.04789682,-0.0585555,44.53192901,-4.04E-05,-6.84E-05,-0.00103746,-0.11245954,-0.00253083,0.04664399,45.54865646
15:53:34,0.00010647,0.00081918,-0.00108045,0.06554638,0.04756745,-0.0580146,44.52891159,-2.57E-05,-3.37E-05,-0.00105165,-0.11288268,-0.0019637,0.04736112,45.55484771
15:53:35,0.00010871,0.00084823,-0.00106933,0.06617138,0.04813287,-0.05881812,44.53146362,-2.70E-05,-8.15E-05,-0.00108689,-0.11218627,-0.00276123,0.04669449,45.54727935
15:53:36,0.00012066,0.00085487,-0.00104707,0.06526661,0.04764483,-0.05800855,44.53495025,2.30E-06,-7.35E-05,-0.00109009,-0.11285887,-0.00233866,0.04705751,45.53979492
15:53:37,9.03E-05,0.00085743,-0.001088,0.06468156,0.0476648,-0.05791343,44.53091049,-3.66E-05,-6.40E-05,-0.00109725,-0.11209101,-0.00233474,0.0466262,45.54322433
15:53:38,0.00014066,0.00086532,-0.00102802,0.06566545,0.0484424,-0.05884802,44.52925109,-1.55E-05,-6.58E-05,-0.00110875,-0.11209697,-0.00252339,0.04653385,45.52950668
15:53:39,0.00011308,0.00082313,-0.00106878,0.06506652,0.04808965,-0.05795499,44.52997207,-2.71E-06,-3.87E-05,-0.00112388,-0.1116797,-0.00273007,0.04645304,45.54291534
15:53:40,0.00010857,0.0008522,-0.00103178,0.06482424,0.0477956,-0.05799659,44.51910781,-8.12E-06,-7.38E-05,-0.00108372,-0.11156196,-0.0026675,0.04713142,45.52810668
15:53:41,5.48E-05,0.0008054,-0.00103153,0.06470709,0.0480971,-0.05812165,44.52661514,1.77E-05,-7.92E-05,-0.00112155,-0.11251955,-0.00238045,0.04574206,45.53392791
15:53:42,9.75E-05,0.00082225,-0.00107996,0.06500471,0.04738284,-0.05771695,44.5153923,1.62E-05,-4.65E-05,-0.00112778,-0.11201952,-0.0024042,0.04654575,45.52355575
15:53:43,8.37E-05,0.0008256,-0.00103811,0.0656743,0.04786697,-0.0579431,44.50671005,-4.09E-05,-6.91E-05,-0.00115357,-0.11280436,-0.00272119,0.04651912,45.51927566
15:53:44,0.00011355,0.00084226,-0.00109235,0.06536516,0.04861599,-0.05800264,44.51307678,-1.09E-05,-5.92E-05,-0.00107805,-0.11201969,-0.00213854,0.04728006,45.50704956
