"Time","Ax, g","Ay, g","Az, g","Wx, dps","Wy, dps","Wz, dps","T, C","Ax2, g","Ay2, g","Az2, g","Wx2, dps","Wy2, dps","Wz2, dps","T2, C","Ax3, g","Ay3, g","Az3, g","Wx3, dps","Wy3, dps","Wz3, dps","T3, C"
"21:32:25","-0.00185305","-0.12591474","-0.00012485","0.01361731","-0.13377656","-0.23113188","17.7618103","-3.846e-05","-0.12509762","-0.00040977","0.09098327","0.38839035","0.04200372","17.67568969","-0.00158082","-0.1250168","-8.082e-05","-0.15689644","-0.26969881","-0.15907936","16.7924633"
"21:32:26","-0.00168728","-0.12600768","-0.00060055","0.01606952","-0.13764996","-0.23400223","17.78941154","4.274e-05","-0.1252128","-0.00041716","0.09233015","0.38723876","0.04062901","17.67582321","-0.00157991","-0.12507431","-4.08e-05","-0.15771391","-0.26889059","-0.15882849","16.77454948"
"21:32:27","-0.00187088","-0.1262288","-0.00118249","0.01363696","-0.13434979","-0.23055324","17.78178215","2.012e-05","-0.12505215","-0.00035445","0.09084177","0.38843486","0.04241891","17.6714096","-0.00156536","-0.12506384","-7.995e-05","-0.15656007","-0.26915547","-0.15942702","16.77220726"
"21:32:28","-0.001927","-0.12581528","0.00040136","0.01722134","-0.14135623","-0.23621287","17.7736206","7.939e-05","-0.12513909","-0.00044578","0.08998938","0.38800956","0.04186441","17.66892242","-0.0015952","-0.12508105","-9.001e-05","-0.15665497","-0.26856551","-0.15834541","16.78277587"
"21:32:29","-0.00200484","-0.12580347","-0.00045109","0.02331475","-0.14576828","-0.23766181","17.77030181","3.976e-05","-0.12523396","-0.00040045","0.09282246","0.38750777","0.04148358","17.67914009","-0.00156567","-0.12505085","-7.978e-05","-0.15669205","-0.26892769","-0.15893984","16.78675651"
"21:32:30","-0.00208967","-0.12576541","-0.00034165","0.0065207","-0.12104167","-0.22602298","17.75782966","6.32e-05","-0.12516036","-0.00041133","0.09098324","0.3887993","0.04301623","17.67157554","-0.00157318","-0.12504322","-5.763e-05","-0.15711007","-0.26830549","-0.15873553","16.78967666"
"21:32:31","-0.00186898","-0.12598968","-0.00046831","0.00736597","-0.12474793","-0.22671978","17.75690078","8.975e-05","-0.12530893","-0.00047829","0.0914291","0.38766579","0.04218949","17.67131042","-0.00159468","-0.12504646","-6.955e-05","-0.15674788","-0.26819415","-0.15926508","16.77335548"
"21:32:32","-0.00249427","-0.1256501","-0.00015503","0.01958998","-0.14246152","-0.23769912","17.76671981","3.11e-06","-0.12512351","-0.00049784","0.09261807","0.38557613","0.03982091","17.68351936","-0.00156243","-0.12499827","-8.017e-05","-0.15680351","-0.26905798","-0.15918141","16.78768539"
"21:32:33","-0.00215844","-0.12547883","-0.00043076","0.01919984","-0.13724124","-0.23439218","17.76632118","6.217e-05","-0.12544181","-0.00044928","0.09444807","0.38714601","0.04113987","17.66175651","-0.00157214","-0.125037","-6.955e-05","-0.15670139","-0.26888146","-0.15895843","16.783041"
"21:32:34","-0.00187934","-0.12575602","-0.00041029","0.00821125","-0.12250931","-0.22603247","17.76247406","4.01e-06","-0.12519793","-0.00040809","0.09415068","0.3864861","0.0408148","17.65485763","-0.00156657","-0.1250366","-7.848e-05","-0.15674777","-0.26916942","-0.15926506","16.79232978"
